"","Time","Latitude","Longitud","Wind","Pressure","CO2","Population"
"54565",1800,13.7,-108,40,987,16923.579,4003793920
"54573",1800,14.4,-111,90,942,16923.579,4003793920
"54644",1800,20,-110,60,986,16923.579,4003793920
"54648",1800,22.9,-114,65,990,16923.579,4003793920
"54822",1800,15.8,-107,110,934,16923.579,4003793920
"54876",0,18,-119,80,964,16923.579,4003793920
"54918",0,13.5,-99,30,1005,16825.641,4079480064
"55324",1800,11.6,-97.5,45,1008,17800.972,4154667008
"55336",1800,15,-105,90,925,17800.972,4154667008
"55361",1200,17,-109,65,987,17800.972,4154667008
"55615",1200,14.5,-109,30,1008,17800.972,4154667008
"55625",0,25,-114,70,986,17800.972,4154667008
"55690",1800,19.3,-108,120,971,17800.972,4154667008
"55693",1200,21.4,-108,120,948,17800.972,4154667008
"55694",1800,22.6,-108,120,971,17800.972,4154667008
"55731",1800,13,-100,70,984,17800.972,4154667008
"55736",0,16.3,-102,115,941,17800.972,4154667008
"55753",1800,21,-111,40,1005,17800.972,4154667008
"55773",0,18,-110,40,997,18355.439,4229506048
"55776",1800,18,-110,30,1003,18355.439,4229506048
"55819",1800,20.3,-109,65,979,18355.439,4229506048
"55823",1800,23.6,-110,65,979,18355.439,4229506048
"56576",1800,17,-107,125,938,19594.229,4380506112
"56580",1800,17.7,-108,90,969,19594.229,4380506112
"56585",0,18.1,-105,55,997,19594.229,4380506112
"60649",1800,14.3,-101,30,1007,21681.109,5145425920
"60650",0,14.8,-101,35,1004,21681.109,5145425920
"60651",600,15.2,-101,50,1000,21681.109,5145425920
"60652",1200,15.5,-101,50,997,21681.109,5145425920
"60653",1800,15.8,-101,55,995,21681.109,5145425920
"60654",0,16.1,-101,60,993,21681.109,5145425920
"60655",600,16.4,-101,60,992,21681.109,5145425920
"60656",1200,16.7,-101,60,992,21681.109,5145425920
"60657",1800,17,-102,60,993,21681.109,5145425920
"60658",0,17.2,-102,55,995,21681.109,5145425920
"60659",600,17.3,-103,50,998,21681.109,5145425920
"60660",1200,17.5,-103,40,1002,21681.109,5145425920
"60661",1800,17.5,-104,30,1006,21681.109,5145425920
"60662",0,17.5,-104,25,1008,21681.109,5145425920
"60663",600,17.5,-105,20,1009,21681.109,5145425920
"60664",1200,17.5,-105,20,1010,21681.109,5145425920
"60665",1800,17.5,-106,20,1011,21681.109,5145425920
"60666",0,17.4,-106,15,1011,21681.109,5145425920
"60667",600,17.3,-107,15,1012,21681.109,5145425920
"60668",1200,17,-108,15,1012,21681.109,5145425920
"60669",1800,11.5,-91.9,30,1007,21681.109,5145425920
"60670",0,12.4,-92.6,30,1006,21681.109,5145425920
"60671",600,13.3,-93.5,30,1005,21681.109,5145425920
"60672",1200,14,-94.5,35,1004,21681.109,5145425920
"60673",1800,14.5,-95.6,40,1003,21681.109,5145425920
"60674",0,14.8,-96.7,40,1001,21681.109,5145425920
"60675",600,15.1,-97.8,45,1000,21681.109,5145425920
"60676",1200,15.5,-98.9,40,1002,21681.109,5145425920
"60677",1800,16,-100,30,1005,21681.109,5145425920
"60678",1800,13.3,-104,30,1010,21681.109,5145425920
"60679",0,13.4,-104,30,1009,21681.109,5145425920
"60680",600,13.7,-105,30,1007,21681.109,5145425920
"60681",1200,13.9,-107,35,1005,21681.109,5145425920
"60682",1800,14.2,-108,40,1002,21681.109,5145425920
"60683",0,14.6,-109,45,1000,21681.109,5145425920
"60684",600,15,-110,50,997,21681.109,5145425920
"60685",1200,15.5,-111,55,995,21681.109,5145425920
"60686",1800,16,-112,55,994,21681.109,5145425920
"60687",0,16.6,-113,60,994,21681.109,5145425920
"60688",600,17.3,-114,65,994,21681.109,5145425920
"60689",1200,17.9,-115,65,994,21681.109,5145425920
"60690",1800,18.6,-116,65,994,21681.109,5145425920
"60691",0,19.1,-117,65,994,21681.109,5145425920
"60692",600,19.8,-118,60,995,21681.109,5145425920
"60693",1200,20.4,-119,50,996,21681.109,5145425920
"60694",1800,20.9,-120,45,1000,21681.109,5145425920
"60695",0,21.1,-121,35,1005,21681.109,5145425920
"60696",600,21.4,-122,30,1009,21681.109,5145425920
"60697",1200,21.6,-122,30,1010,21681.109,5145425920
"60698",1800,21.7,-123,30,1010,21681.109,5145425920
"60699",0,21.5,-124,25,1011,21681.109,5145425920
"60700",600,21.3,-125,25,1011,21681.109,5145425920
"60701",1200,21.2,-125,25,1011,21681.109,5145425920
"60702",1800,21.1,-126,25,1011,21681.109,5145425920
"60703",0,21,-127,25,1011,21681.109,5145425920
"60704",600,21,-127,25,1011,21681.109,5145425920
"60705",1200,21,-128,20,1012,21681.109,5145425920
"60706",1200,14.6,-112,25,1009,21681.109,5145425920
"60707",1800,14.9,-113,30,1007,21681.109,5145425920
"60708",0,15.1,-113,35,1005,21681.109,5145425920
"60709",600,15.3,-113,40,1002,21681.109,5145425920
"60710",1200,15.5,-114,45,1000,21681.109,5145425920
"60711",1800,15.7,-114,45,1000,21681.109,5145425920
"60712",0,16.1,-115,45,1000,21681.109,5145425920
"60713",600,16.6,-116,45,1000,21681.109,5145425920
"60714",1200,17.2,-117,45,1000,21681.109,5145425920
"60715",1800,17.8,-118,50,997,21681.109,5145425920
"60716",0,18.5,-119,50,997,21681.109,5145425920
"60717",600,18.9,-120,50,997,21681.109,5145425920
"60718",1200,19.1,-122,45,1000,21681.109,5145425920
"60719",1800,19.2,-123,45,1000,21681.109,5145425920
"60720",0,19.4,-124,45,1000,21681.109,5145425920
"60721",600,19.7,-125,45,1000,21681.109,5145425920
"60722",1200,20.5,-126,45,1000,21681.109,5145425920
"60723",1800,21.3,-127,50,997,21681.109,5145425920
"60724",0,22.2,-128,55,994,21681.109,5145425920
"60725",600,22.7,-129,55,994,21681.109,5145425920
"60726",1200,23.2,-130,50,997,21681.109,5145425920
"60727",1800,23.8,-131,45,1000,21681.109,5145425920
"60728",0,24.3,-132,40,1002,21681.109,5145425920
"60729",600,24.7,-133,35,1005,21681.109,5145425920
"60730",1200,25.1,-134,35,1005,21681.109,5145425920
"60731",1800,25.5,-135,30,1007,21681.109,5145425920
"60732",0,25.8,-135,30,1007,21681.109,5145425920
"60733",600,25.7,-135,30,1007,21681.109,5145425920
"60734",1200,25.6,-135,25,1009,21681.109,5145425920
"60735",1800,25.5,-136,20,1010,21681.109,5145425920
"60736",1800,14,-109,25,1012,21681.109,5145425920
"60737",0,14.3,-109,30,1010,21681.109,5145425920
"60738",600,14.6,-110,30,1009,21681.109,5145425920
"60739",1200,14.8,-110,30,1009,21681.109,5145425920
"60740",1800,15,-111,30,1009,21681.109,5145425920
"60741",0,15.1,-111,30,1009,21681.109,5145425920
"60742",600,15.1,-112,30,1009,21681.109,5145425920
"60743",1200,15.1,-113,35,1007,21681.109,5145425920
"60744",1800,15.2,-114,40,1003,21681.109,5145425920
"60745",0,15.2,-115,50,998,21681.109,5145425920
"60746",600,15.2,-116,55,995,21681.109,5145425920
"60747",1200,15.4,-116,60,992,21681.109,5145425920
"60748",1800,15.7,-117,60,992,21681.109,5145425920
"60749",0,16,-118,55,996,21681.109,5145425920
"60750",600,16.2,-119,45,1000,21681.109,5145425920
"60751",1200,16.2,-120,40,1005,21681.109,5145425920
"60752",1800,16.3,-121,35,1008,21681.109,5145425920
"60753",0,16.3,-121,30,1009,21681.109,5145425920
"60754",600,16.3,-122,30,1010,21681.109,5145425920
"60755",1200,16.2,-123,25,1011,21681.109,5145425920
"60756",1800,15.9,-123,25,1011,21681.109,5145425920
"60757",0,15.4,-124,25,1012,21681.109,5145425920
"60758",600,14.7,-124,25,1012,21681.109,5145425920
"60759",1200,14.1,-125,25,1012,21681.109,5145425920
"60760",1800,13.4,-126,20,1013,21681.109,5145425920
"60761",1800,12,-121,25,1011,21681.109,5145425920
"60762",0,12,-122,25,1009,21681.109,5145425920
"60763",600,12,-123,30,1008,21681.109,5145425920
"60764",1200,12,-124,30,1006,21681.109,5145425920
"60765",1800,12,-125,40,1003,21681.109,5145425920
"60766",0,11.9,-126,50,999,21681.109,5145425920
"60767",600,11.9,-126,55,994,21681.109,5145425920
"60768",1200,11.9,-127,55,991,21681.109,5145425920
"60769",1800,11.9,-128,60,988,21681.109,5145425920
"60770",0,12,-129,60,986,21681.109,5145425920
"60771",600,12.1,-130,60,984,21681.109,5145425920
"60772",1200,12.2,-131,65,982,21681.109,5145425920
"60773",1800,12.4,-132,65,981,21681.109,5145425920
"60774",0,12.5,-133,70,980,21681.109,5145425920
"60775",600,12.7,-134,70,978,21681.109,5145425920
"60776",1200,12.8,-135,75,976,21681.109,5145425920
"60777",1800,12.9,-136,75,974,21681.109,5145425920
"60778",0,13,-137,80,972,21681.109,5145425920
"60779",600,13,-138,85,970,21681.109,5145425920
"60780",1200,13.2,-139,90,966,21681.109,5145425920
"60781",1800,13.4,-140,95,960,21681.109,5145425920
"60782",0,13.7,-141,105,950,21681.109,5145425920
"60783",600,14.2,-142,115,944,21681.109,5145425920
"60784",1200,14.7,-143,120,943,21681.109,5145425920
"60785",1800,15.2,-145,110,959,21681.109,5145425920
"60786",0,15.7,-146,100,977,21681.109,5145425920
"60787",600,16,-147,90,981,21681.109,5145425920
"60788",1200,16.2,-148,75,985,21681.109,5145425920
"60789",1800,16.2,-149,65,993,21681.109,5145425920
"60790",0,15.9,-150,50,999,21681.109,5145425920
"60791",600,15.7,-151,45,1002,21681.109,5145425920
"60792",1200,15.6,-152,40,1003,21681.109,5145425920
"60793",1800,15.4,-153,35,1005,21681.109,5145425920
"60794",0,15.5,-154,30,1006,21681.109,5145425920
"60795",600,15.5,-155,30,1007,21681.109,5145425920
"60796",1200,15.5,-155,30,1008,21681.109,5145425920
"60797",1800,15.5,-156,30,1008,21681.109,5145425920
"60798",0,15.5,-157,30,1008,21681.109,5145425920
"60799",600,15.5,-158,30,1009,21681.109,5145425920
"60800",1200,15.6,-158,30,1009,21681.109,5145425920
"60801",1800,15.8,-159,30,1009,21681.109,5145425920
"60802",0,16.1,-159,30,1010,21681.109,5145425920
"60803",600,16.3,-160,30,1010,21681.109,5145425920
"60804",1200,16.6,-161,30,1010,21681.109,5145425920
"60805",1800,16.8,-161,25,1011,21681.109,5145425920
"60806",0,17,-162,25,1011,21681.109,5145425920
"60807",600,17.3,-162,25,1012,21681.109,5145425920
"60808",1200,17.6,-163,25,1012,21681.109,5145425920
"60809",1800,18,-164,20,1012,21681.109,5145425920
"60810",1200,15.1,-135,25,1010,21681.109,5145425920
"60811",1800,15.6,-135,25,1009,21681.109,5145425920
"60812",0,15.7,-135,30,1008,21681.109,5145425920
"60813",600,15.7,-135,35,1006,21681.109,5145425920
"60814",1200,15.8,-136,40,1003,21681.109,5145425920
"60815",1800,15.9,-136,45,1000,21681.109,5145425920
"60816",0,16,-136,45,1000,21681.109,5145425920
"60817",600,16,-136,40,1002,21681.109,5145425920
"60818",1200,16.1,-136,35,1005,21681.109,5145425920
"60819",1800,16.5,-138,30,1007,21681.109,5145425920
"60820",0,16.9,-139,30,1008,21681.109,5145425920
"60821",600,17.2,-140,25,1009,21681.109,5145425920
"60822",1200,17.5,-141,25,1009,21681.109,5145425920
"60823",1800,17.8,-143,25,1009,21681.109,5145425920
"60824",0,18,-144,25,1010,21681.109,5145425920
"60825",600,18.2,-145,25,1010,21681.109,5145425920
"60826",1200,18.4,-146,25,1010,21681.109,5145425920
"60827",1800,18.6,-148,25,1010,21681.109,5145425920
"60828",0,18.8,-149,25,1010,21681.109,5145425920
"60829",600,19.1,-150,25,1010,21681.109,5145425920
"60830",1200,19.4,-152,20,1010,21681.109,5145425920
"60831",1800,19.7,-153,20,1010,21681.109,5145425920
"60832",0,20.1,-154,20,1010,21681.109,5145425920
"60833",600,20.6,-156,20,1010,21681.109,5145425920
"60834",1200,21.1,-157,20,1010,21681.109,5145425920
"60835",1800,11.3,-98.3,25,1012,21681.109,5145425920
"60836",0,11.4,-99.8,25,1011,21681.109,5145425920
"60837",600,11.4,-101,30,1010,21681.109,5145425920
"60838",1200,11.7,-102,30,1009,21681.109,5145425920
"60839",1800,12.3,-103,35,1006,21681.109,5145425920
"60840",0,12.9,-104,40,1003,21681.109,5145425920
"60841",600,13.4,-106,45,1000,21681.109,5145425920
"60842",1200,13.9,-107,50,996,21681.109,5145425920
"60843",1800,14.3,-108,55,993,21681.109,5145425920
"60844",0,14.6,-109,65,985,21681.109,5145425920
"60845",600,14.7,-111,80,970,21681.109,5145425920
"60846",1200,15,-112,100,960,21681.109,5145425920
"60847",1800,15.6,-113,115,948,21681.109,5145425920
"60848",0,16.1,-114,120,939,21681.109,5145425920
"60849",600,16.4,-115,125,935,21681.109,5145425920
"60850",1200,16.7,-116,125,935,21681.109,5145425920
"60851",1800,17.2,-117,120,938,21681.109,5145425920
"60852",0,17.7,-118,115,944,21681.109,5145425920
"60853",600,18.2,-119,110,950,21681.109,5145425920
"60854",1200,18.6,-120,100,959,21681.109,5145425920
"60855",1800,18.9,-120,90,966,21681.109,5145425920
"60856",0,19,-122,85,973,21681.109,5145425920
"60857",600,19,-123,75,977,21681.109,5145425920
"60858",1200,19,-124,70,981,21681.109,5145425920
"60859",1800,18.9,-124,65,985,21681.109,5145425920
"60860",0,18.9,-125,65,987,21681.109,5145425920
"60861",600,18.7,-126,65,987,21681.109,5145425920
"60862",1200,18.6,-127,70,984,21681.109,5145425920
"60863",1800,18.5,-128,75,981,21681.109,5145425920
"60864",0,18.5,-129,75,979,21681.109,5145425920
"60865",600,18.4,-131,75,980,21681.109,5145425920
"60866",1200,18.3,-132,70,982,21681.109,5145425920
"60867",1800,18.2,-133,70,984,21681.109,5145425920
"60868",0,18,-134,65,986,21681.109,5145425920
"60869",600,18,-136,60,990,21681.109,5145425920
"60870",1200,18.1,-137,55,994,21681.109,5145425920
"60871",1800,18.4,-138,45,999,21681.109,5145425920
"60872",0,18.6,-140,40,1005,21681.109,5145425920
"60873",600,18.7,-141,35,1005,21681.109,5145425920
"60874",1200,18.8,-142,30,1011,21681.109,5145425920
"60875",1800,19.1,-144,25,1012,21681.109,5145425920
"60876",0,13.2,-96.4,25,1012,21681.109,5145425920
"60877",600,13.5,-98.1,25,1011,21681.109,5145425920
"60878",1200,13.8,-99.7,25,1010,21681.109,5145425920
"60879",1800,14.3,-101,30,1009,21681.109,5145425920
"60880",0,14.5,-102,35,1005,21681.109,5145425920
"60881",600,14.9,-103,45,1000,21681.109,5145425920
"60882",1200,15.2,-105,45,1000,21681.109,5145425920
"60883",1800,15.7,-106,55,994,21681.109,5145425920
"60884",0,16.2,-107,65,987,21681.109,5145425920
"60885",600,16.7,-108,65,987,21681.109,5145425920
"60886",1200,17.1,-109,67,979,21681.109,5145425920
"60887",1800,17.6,-110,84,975,21681.109,5145425920
"60888",0,18,-110,90,970,21681.109,5145425920
"60889",600,18.3,-111,90,970,21681.109,5145425920
"60890",1200,19.2,-112,90,968,21681.109,5145425920
"60891",1800,20,-113,90,970,21681.109,5145425920
"60892",0,20.4,-114,84,975,21681.109,5145425920
"60893",600,20.6,-115,84,975,21681.109,5145425920
"60894",1200,20.7,-115,77,979,21681.109,5145425920
"60895",1800,20.6,-116,65,987,21681.109,5145425920
"60896",0,20.5,-117,55,994,21681.109,5145425920
"60897",600,20.4,-117,55,994,21681.109,5145425920
"60898",1200,20.3,-117,45,1000,21681.109,5145425920
"60899",1800,20.2,-117,40,1002,21681.109,5145425920
"60900",0,20,-118,35,1005,21681.109,5145425920
"60901",600,19.9,-118,35,1005,21681.109,5145425920
"60902",1200,19.7,-119,35,1006,21681.109,5145425920
"60903",1800,19.5,-119,30,1009,21681.109,5145425920
"60904",0,19.2,-120,30,1009,21681.109,5145425920
"60905",600,19,-120,25,1010,21681.109,5145425920
"60906",1200,18.9,-120,25,1010,21681.109,5145425920
"60907",1800,18.6,-121,20,1011,21681.109,5145425920
"60908",0,18.4,-121,20,1012,21681.109,5145425920
"60909",600,18.1,-122,20,1012,21681.109,5145425920
"60910",1200,17.8,-122,20,1013,21681.109,5145425920
"60911",1800,17.5,-123,20,1013,21681.109,5145425920
"60912",1800,17.5,-105,25,1012,21681.109,5145425920
"60913",0,17.8,-106,30,1010,21681.109,5145425920
"60914",600,18.1,-106,30,1009,21681.109,5145425920
"60915",1200,18.6,-107,30,1007,21681.109,5145425920
"60916",1800,19.1,-107,35,1006,21681.109,5145425920
"60917",0,19.5,-108,35,1005,21681.109,5145425920
"60918",600,20.1,-108,35,1004,21681.109,5145425920
"60919",1200,20.7,-109,30,1006,21681.109,5145425920
"60920",1800,21.5,-109,30,1007,21681.109,5145425920
"60921",0,21.7,-110,30,1008,21681.109,5145425920
"60922",600,21.5,-110,30,1009,21681.109,5145425920
"60923",1200,21.4,-110,25,1011,21681.109,5145425920
"60924",1800,21.3,-110,25,1012,21681.109,5145425920
"60925",0,21.1,-110,25,1011,21681.109,5145425920
"60926",600,21,-110,30,1009,21681.109,5145425920
"60927",1200,21.2,-110,30,1009,21681.109,5145425920
"60928",1800,21.8,-109,25,1011,21681.109,5145425920
"60929",0,22.3,-110,20,1013,21681.109,5145425920
"60930",600,22.6,-110,20,1014,21681.109,5145425920
"60994",0,13,-98,30,1012,21681.109,5145425920
"60995",600,13.7,-99,30,1010,21681.109,5145425920
"60996",1200,14.4,-100,35,1008,21681.109,5145425920
"60997",1800,15.1,-101,40,1007,21681.109,5145425920
"60998",0,15.7,-102,45,1002,21681.109,5145425920
"60999",600,16,-103,50,998,21681.109,5145425920
"61000",1200,16.3,-104,55,995,21681.109,5145425920
"61001",1800,16.9,-105,60,992,21681.109,5145425920
"61002",0,17.4,-106,65,987,21681.109,5145425920
"61003",600,17.7,-106,70,984,21681.109,5145425920
"61004",1200,18.1,-107,70,981,21681.109,5145425920
"61005",1800,18.3,-108,75,978,21681.109,5145425920
"61006",0,18.4,-109,80,976,21681.109,5145425920
"61007",600,18.5,-109,80,977,21681.109,5145425920
"61008",1200,18.4,-110,75,979,21681.109,5145425920
"61009",1800,18.2,-110,70,984,21681.109,5145425920
"61010",0,17.8,-111,65,988,21681.109,5145425920
"61011",600,17.7,-111,60,993,21681.109,5145425920
"61012",1200,17.9,-112,55,996,21681.109,5145425920
"61013",1800,18.2,-112,45,999,21681.109,5145425920
"61014",0,18.3,-113,40,1001,21681.109,5145425920
"61015",600,18.4,-113,35,1003,21681.109,5145425920
"61016",1200,18.5,-114,30,1005,21681.109,5145425920
"61017",1800,18.6,-114,30,1007,21681.109,5145425920
"61018",0,18.7,-114,30,1009,21681.109,5145425920
"61019",600,18.8,-114,25,1010,21681.109,5145425920
"61020",1200,18.8,-114,25,1011,21681.109,5145425920
"61021",1800,18.8,-115,25,1012,21681.109,5145425920
"61022",0,19,-114,25,1012,21681.109,5145425920
"61023",600,18.7,-115,25,1012,21681.109,5145425920
"61024",1200,18.5,-114,20,1012,21681.109,5145425920
"61025",1800,18.8,-114,20,1013,21681.109,5145425920
"61026",0,18.9,-113,20,1013,21681.109,5145425920
"61027",600,18.9,-113,20,1013,21681.109,5145425920
"61028",1200,18.9,-113,20,1013,21681.109,5145425920
"61049",600,12.7,-97.5,25,1010,21681.109,5145425920
"61050",1200,13.1,-98.5,30,1008,21681.109,5145425920
"61051",1800,13.6,-99.7,35,1005,21681.109,5145425920
"61052",0,14,-101,40,1003,21681.109,5145425920
"61053",600,14.6,-102,45,1000,21681.109,5145425920
"61054",1200,15.2,-103,50,998,21681.109,5145425920
"61055",1800,15.8,-104,55,994,21681.109,5145425920
"61056",0,16.2,-106,60,991,21681.109,5145425920
"61057",600,16.6,-107,65,987,21681.109,5145425920
"61058",1200,16.9,-108,75,980,21681.109,5145425920
"61059",1800,17.1,-109,85,974,21681.109,5145425920
"61060",0,17.2,-110,90,970,21681.109,5145425920
"61061",600,17.4,-111,90,970,21681.109,5145425920
"61062",1200,17.6,-112,85,971,21681.109,5145425920
"61063",1800,17.7,-113,80,974,21681.109,5145425920
"61064",0,17.7,-114,80,977,21681.109,5145425920
"61065",600,17.7,-115,75,979,21681.109,5145425920
"61066",1200,17.6,-116,75,981,21681.109,5145425920
"61067",1800,17.6,-117,70,983,21681.109,5145425920
"61068",0,17.6,-118,70,984,21681.109,5145425920
"61069",600,17.6,-119,70,985,21681.109,5145425920
"61070",1200,17.6,-120,65,986,21681.109,5145425920
"61071",1800,17.8,-122,65,988,21681.109,5145425920
"61072",0,18.1,-123,65,989,21681.109,5145425920
"61073",600,18.5,-124,60,991,21681.109,5145425920
"61074",1200,19.1,-125,55,994,21681.109,5145425920
"61075",1800,19.6,-126,50,996,21681.109,5145425920
"61076",0,19.9,-127,45,1000,21681.109,5145425920
"61077",600,20.1,-128,40,1003,21681.109,5145425920
"61078",1200,20.5,-129,35,1006,21681.109,5145425920
"61079",1800,20.9,-131,30,1008,21681.109,5145425920
"61080",0,21.4,-132,30,1010,21681.109,5145425920
"61081",600,21.8,-133,30,1012,21681.109,5145425920
"61082",1200,22.2,-134,25,1012,21681.109,5145425920
"61083",1800,22.5,-135,25,1014,21681.109,5145425920
"61084",0,22.8,-136,20,1014,21681.109,5145425920
"61085",600,23.2,-138,20,1015,21681.109,5145425920
"61086",1200,23.5,-139,20,1015,21681.109,5145425920
"61087",600,12.2,-86.8,45,1000,21681.109,5145425920
"61088",1200,12.5,-87.8,50,994,21681.109,5145425920
"61089",1800,12.8,-88.7,55,998,21681.109,5145425920
"61090",0,13.1,-89.5,60,986,21681.109,5145425920
"61091",600,13.4,-90.2,60,987,21681.109,5145425920
"61092",1200,13.6,-90.9,55,991,21681.109,5145425920
"61093",1800,13.8,-91.5,50,994,21681.109,5145425920
"61094",0,14,-92.1,50,997,21681.109,5145425920
"61095",600,14.1,-92.7,45,1000,21681.109,5145425920
"61096",1200,14,-93.4,40,1002,21681.109,5145425920
"61097",1800,13.7,-94,35,1003,21681.109,5145425920
"61098",0,13.4,-94.6,30,1004,21681.109,5145425920
"61099",600,13,-95.2,30,1005,21681.109,5145425920
"61100",1200,12.5,-95.9,30,1005,21681.109,5145425920
"61101",1800,12.2,-96.3,30,1005,21681.109,5145425920
"61102",0,11.9,-96.9,30,1005,21681.109,5145425920
"61103",600,11.8,-97.6,30,1005,21681.109,5145425920
"61104",1200,11.8,-98.3,30,1005,21681.109,5145425920
"61105",1800,11.8,-98.9,25,1006,21681.109,5145425920
"61106",0,11.9,-99.5,25,1007,21681.109,5145425920
"61107",600,12,-100,25,1009,21681.109,5145425920
"61108",1200,12,-100,20,1010,21681.109,5145425920
"61116",1200,12.9,-109,20,1008,21681.109,5145425920
"61117",1800,13.4,-110,25,1007,21681.109,5145425920
"61118",0,14,-111,25,1007,21681.109,5145425920
"61119",600,14.6,-112,25,1006,21681.109,5145425920
"61120",1200,15.2,-113,30,1006,21681.109,5145425920
"61121",1800,15.8,-113,30,1006,21681.109,5145425920
"61122",0,16.4,-114,30,1006,21681.109,5145425920
"61123",600,16.8,-114,30,1006,21681.109,5145425920
